P993;Bohumilice v Èechách - Vimperk;U;49° 03' 55.33409'' N;13° 47' 02.19771'' E
P994;Bohumilice v Èechách - Vimperk;U;49° 03' 41.60024'' N;13° 47' 10.43131'' E
P995;Vimperk - BRLOH;MK;49° 03' 12.30232'' N;13° 47' 38.50036'' E
P996;Vimperk - BRLOH;U;49° 03' 10.17992'' N;13° 47' 21.85031'' E
P997;Vimperk - BRLOH;MK;49° 03' 09.35431'' N;13° 47' 06.10657'' E
P998;Vimperk - BRLOH;U;49° 03' 07.69577'' N;13° 46' 57.01871'' E
P999;Vimperk - BRLOH;MK;49° 03' 06.44623'' N;13° 46' 50.82630'' E
P1000;Vimperk - BRLOH;MK;49° 03' 00.66913'' N;13° 46' 32.25326'' E
P1001;Vimperk - BRLOH;U;49° 02' 58.98565'' N;13° 46' 24.61496'' E
P1002;Vimperk - BRLOH;I.;49° 02' 54.90110'' N;13° 45' 48.29633'' E
P1003;Vimperk - BRLOH;MK;49° 02' 37.98177'' N;13° 44' 08.15301'' E
P1004;Vimperk - BRLOH;U;49° 02' 46.84040'' N;13° 43' 59.60374'' E
P1005;BRLOH - Lipka;MK;49° 02' 05.68249'' N;13° 43' 30.48509'' E
P1006;BRLOH - Lipka;U;49° 01' 44.22024'' N;13° 43' 19.66077'' E
P1007;BRLOH - Lipka;U;49° 01' 20.14202'' N;13° 43' 31.86049'' E
P1008;BRLOH - Lipka;III.;49° 01' 11.22633'' N;13° 43' 56.73613'' E
P1009;Lipka - Kubova Hu;U;49° 01' 01.15918'' N;13° 45' 03.25026'' E
P1010;Lipka - Kubova Hu;U;49° 00' 27.29643'' N;13° 45' 38.84788'' E
P1011;Lipka - Kubova Hu;U;49° 00' 03.02582'' N;13° 45' 50.76704'' E
P1012;Lipka - Kubova Hu;U;48° 59' 38.36620'' N;13° 45' 56.95268'' E
P1013;Lipka - Kubova Hu;U;48° 59' 12.13081'' N;13° 46' 18.69781'' E
P1014;Lipka - Kubova Hu;MK;48° 59' 00.22504'' N;13° 46' 25.17295'' E
P1015;Kubova Hu - Zátoò;U;48° 58' 26.37974'' N;13° 46' 40.59901'' E
P1016;Kubova Hu - Zátoò;U;48° 57' 49.99426'' N;13° 46' 25.58030'' E
P1017;Kubova Hu - Zátoò;MK;48° 57' 29.98924'' N;13° 46' 50.19609'' E
P1018;Kubova Hu - Zátoò;U;48° 57' 18.32440'' N;13° 47' 19.56156'' E
P1019;Kubova Hu - Zátoò;U;48° 57' 09.38458'' N;13° 47' 30.68510'' E
P1020;Kubova Hu - Zátoò;U;48° 57' 10.94049'' N;13° 48' 22.24658'' E
P1021;Kubova Hu - Zátoò;U;48° 57' 23.63303'' N;13° 48' 49.83471'' E
P1022;Kubova Hu - Zátoò;U;48° 57' 30.67545'' N;13° 49' 00.49551'' E
P1023;Kubova Hu - Zátoò;U;48° 57' 34.78643'' N;13° 49' 15.38253'' E
P1024;Kubova Hu - Zátoò;U;48° 57' 18.05196'' N;13° 49' 36.66885'' E
P1025;Kubova Hu - Zátoò;U;48° 57' 10.47250'' N;13° 49' 27.21908'' E
P1026;Zátoò - Lenora;MK;48° 56' 58.56982'' N;13° 49' 11.92226'' E
P1027;Zátoò - Lenora;U;48° 56' 31.26197'' N;13° 48' 49.16145'' E
P1028;Zátoò - Lenora;U;48° 56' 18.88007'' N;13° 48' 32.98327'' E
P1029;Zátoò - Lenora;U;48° 56' 03.97096'' N;13° 48' 28.63801'' E
P1030;Zátoò - Lenora;U;48° 56' 01.39609'' N;13° 48' 09.00006'' E
P1031;Lenora - Volary;MK;48° 55' 39.37894'' N;13° 47' 49.60050'' E
P1032;Lenora - Volary;U;48° 55' 22.75402'' N;13° 47' 52.58977'' E
P1033;Lenora - Volary;U;48° 55' 24.31837'' N;13° 48' 07.83061'' E
P1034;Lenora - Volary;I.;48° 55' 20.00356'' N;13° 48' 39.16586'' E
P1035;Lenora - Volary;U;48° 55' 00.74676'' N;13° 49' 24.22566'' E
P1036;Lenora - Volary;U;48° 54' 33.46678'' N;13° 49' 28.66650'' E
P1037;Lenora - Volary;III.;48° 54' 29.07093'' N;13° 49' 40.80314'' E
P1039;Lenora - Volary;U;48° 54' 28.06216'' N;13° 50' 08.81471'' E
P1040;Lenora - Volary;U;48° 54' 24.53287'' N;13° 50' 25.22442'' E
P1041;Lenora - Volary;U;48° 54' 02.13248'' N;13° 50' 55.32063'' E
P1042;Lenora - Volary;U;48° 53' 52.86518'' N;13° 51' 11.60180'' E
P1043;Lenora - Volary;U;48° 53' 40.04356'' N;13° 51' 30.05288'' E
P1044;Lenora - Volary;U;48° 53' 33.61012'' N;13° 51' 53.74214'' E
P1045;Lenora - Volary;U;48° 53' 37.52349'' N;13° 52' 09.34996'' E
P1047;Rakovník - Rakona;MK;50° 06' 01.29654'' N;13° 43' 32.72354'' E
P1047;Rakovník - TOS Rakovník;MK;50° 06' 01.29654'' N;13° 43' 32.72354'' E
P1048;Rakovník - Rakona;III.;50° 06' 03.90508'' N;13° 43' 08.78021'' E
P1048;;III.;50° 6' 3.942'' N;13° 43' 9.106'' E
P1049;Rakona - KERAMO, ATESO;MK;50° 06' 06.95557'' N;13° 42' 49.51607'' E
P1050;KERAMO, ATESO - Senomaty;U;50° 06' 17.44994'' N;13° 41' 16.97044'' E
P1051;KERAMO, ATESO - Senomaty;U;50° 06' 01.30448'' N;13° 39' 55.57339'' E
P1052;KERAMO, ATESO - Senomaty;III.;50° 05' 47.26255'' N;13° 39' 18.05908'' E
P1053;KERAMO, ATESO - Senomaty;MK;50° 05' 46.71719'' N;13° 39' 15.08178'' E
P1054;Senomaty - Pšovlky;U;50° 05' 42.15235'' N;13° 38' 32.33742'' E
P1055;Senomaty - Pšovlky;U;50° 05' 40.33249'' N;13° 38' 22.17674'' E
P1056;Senomaty - Pšovlky;III.;50° 05' 34.86807'' N;13° 38' 01.25936'' E
P1057;Senomaty - Pšovlky;U;50° 05' 30.52245'' N;13° 37' 42.47553'' E
P1058;Senomaty - Pšovlky;U;50° 06' 01.26945'' N;13° 36' 27.36115'' E
P1059;Pšovlky - Oráèov;III.;50° 06' 19.07322'' N;13° 35' 44.98168'' E
P1060;Pšovlky - Oráèov;U;50° 06' 20.65641'' N;13° 35' 05.48646'' E
P1061;Pšovlky - Oráèov;U;50° 06' 26.28471'' N;13° 34' 00.32061'' E
P1062;Pšovlky - Oráèov;U;50° 06' 28.18925'' N;13° 33' 06.90417'' E
P1063;Pšovlky - Oráèov;III.;50° 06' 26.33604'' N;13° 32' 56.13949'' E
P1064;Pšovlky - Oráèov;MK;50° 06' 26.21756'' N;13° 32' 50.82374'' E
P1065;Oráèov - Jesenice;U;50° 06' 28.67947'' N;13° 32' 08.72511'' E
P1066;Oráèov - Jesenice;U;50° 06' 26.02656'' N;13° 31' 06.54357'' E
P1067;Oráèov - Jesenice;II.;50° 06' 06.81958'' N;13° 29' 37.43967'' E
P1068;Oráèov - Jesenice;II.;50° 05' 59.62270'' N;13° 29' 09.04709'' E
P1069;Oráèov - Jesenice;U;50° 05' 49.77680'' N;13° 28' 51.86022'' E
P1070;Jesenice - Blatno u Jesenice;I.;50° 05' 33.20087'' N;13° 28' 13.86232'' E
P1071;Jesenice - Blatno u Jesenice;MK;50° 05' 29.88698'' N;13° 28' 07.36223'' E
P1072;Jesenice - Blatno u Jesenice;U;50° 05' 20.19792'' N;13° 27' 37.98471'' E
P1073;Jesenice - Blatno u Jesenice;U;50° 05' 16.50994'' N;13° 27' 08.06794'' E
P1074;Jesenice - Blatno u Jesenice;MK;50° 05' 25.59544'' N;13° 26' 04.21851'' E
P1075;Jesenice - Blatno u Jesenice;U;50° 05' 24.32136'' N;13° 25' 28.90005'' E
P1076;Jesenice - Blatno u Jesenice;U;50° 05' 28.77667'' N;13° 24' 07.25029'' E
P1077;Jesenice - Blatno u Jesenice;III.;50° 05' 32.71175'' N;13° 23' 56.90912'' E
P1078;Jesenice - Blatno u Jesenice;U;50° 05' 49.08606'' N;13° 23' 36.15419'' E
P1079;vıh. Nemanice I. - vıh. Nemanice II. (severní spojka);MK;49° 00' 40.95161'' N;14° 28' 48.16348'' E
P1080;vıh. Nemanice I. - vıh. Nemanice II. (severní spojka);III.;49° 00' 37.06616'' N;14° 28' 37.29941'' E
P1081;st. È.Budìjovice - (jiní pøedsunuté zhlaví);MK;48° 57' 15.72436'' N;14° 28' 20.48299'' E
P1082;st. È.Budìjovice - (jiní pøedsunuté zhlaví);III.;48° 57' 33.73075'' N;14° 28' 33.21324'' E
P1083;st. È.Budìjovice - (jiní pøedsunuté zhlaví);MK;48° 57' 37.26966'' N;14° 29' 03.43906'' E
P1084;st. È.Budìjovice - (vıt.kol.200a, kol.222,224);II.;48° 57' 39.51829'' N;14° 29' 20.43750'' E
P1084;;II;48° 57' 39.64''N;14° 29' 20.35''E
P1085;Èeské Velenice - Nové Hrady;II.;48° 46' 31.69155'' N;14° 56' 06.20247'' E
P1086;Èeské Velenice - Nové Hrady;III.;48° 47' 29.92574'' N;14° 53' 28.67887'' E
P1087;Èeské Velenice - Nové Hrady;MK;48° 47' 46.83420'' N;14° 51' 59.08360'' E
P1088;Èeské Velenice - Nové Hrady;U;48° 48' 26.19724'' N;14° 50' 40.45862'' E
P1089;Èeské Velenice - Nové Hrady;U;48° 48' 47.43897'' N;14° 50' 04.67667'' E
P1090;Èeské Velenice - Nové Hrady;U;48° 48' 48.14635'' N;14° 49' 38.33184'' E
P1091;Èeské Velenice - Nové Hrady;U;48° 49' 14.19738'' N;14° 48' 57.47016'' E
P1092;Nové Hrady - Jílovice;II.;48° 49' 27.75391'' N;14° 48' 16.03409'' E
P1093;Nové Hrady - Jílovice;U;48° 49' 48.25726'' N;14° 47' 33.04829'' E
P1094;Nové Hrady - Jílovice;U;48° 50' 03.10098'' N;14° 47' 02.66494'' E
P1095;Nové Hrady - Jílovice;U;48° 50' 31.86710'' N;14° 45' 51.08359'' E
P1096;Nové Hrady - Jílovice;III.;48° 50' 45.85673'' N;14° 45' 17.73770'' E
P1097;Nové Hrady - Jílovice;U;48° 50' 51.05691'' N;14° 45' 07.04067'' E
P1098;Nové Hrady - Jílovice;U;48° 51' 05.95220'' N;14° 44' 32.51455'' E
P1099;Nové Hrady - Jílovice;U;48° 51' 23.39645'' N;14° 44' 08.05835'' E
P1100;Nové Hrady - Jílovice;U;48° 51' 47.51124'' N;14° 43' 41.11006'' E
P1101;Nové Hrady - Jílovice;MK;48° 52' 05.82733'' N;14° 43' 16.56515'' E
P1102;st. Jílovice;U;48° 52' 31.25319'' N;14° 42' 31.90881'' E
P1103;Jílovice - Borovany;III.;48° 52' 45.08685'' N;14° 42' 03.60421'' E
P1104;Jílovice - Borovany;U;48° 52' 59.22854'' N;14° 41' 34.73707'' E
P1105;Jílovice - Borovany;U;48° 53' 18.92661'' N;14° 40' 52.99782'' E
P1106;Jílovice - Borovany;III.;48° 53' 46.36829'' N;14° 40' 31.27062'' E
P1107;Jílovice - Borovany;III.;48° 53' 52.27828'' N;14° 39' 27.40153'' E
P1108;st. Borovany;U;48° 53' 31.71193'' N;14° 38' 12.38564'' E
P1108;;;48° 53' 31.61'' N;14° 38' 12.46'' E
P1109;Borovany - Nová Ves u È.Budìjovic;III.;48° 53' 34.35505'' N;14° 37' 53.96327'' E
P1110;Borovany - Nová Ves u È.Budìjovic;III.;48° 54' 03.28877'' N;14° 36' 40.76842'' E
P1111;Borovany - Nová Ves u È.Budìjovic;U;48° 54' 53.92511'' N;14° 35' 11.34723'' E
P1112;Borovany - Nová Ves u È.Budìjovic;U;48° 55' 29.29826'' N;14° 34' 23.33414'' E
P1113;Borovany - Nová Ves u È.Budìjovic;U;48° 55' 37.12931'' N;14° 34' 03.47977'' E
P1114;Borovany - Nová Ves u È.Budìjovic;MK;48° 55' 38.57649'' N;14° 33' 09.14266'' E
P1115;Borovany - Nová Ves u È.Budìjovic;U;48° 55' 31.95738'' N;14° 32' 39.71952'' E
P1116;st. Nová Ves u È.Budìjovic;II.;48° 55' 21.65033'' N;14° 31' 57.97146'' E
P1117;st. Nová Ves u È.Budìjovic;MK;48° 55' 15.83157'' N;14° 31' 43.35868'' E
P1118;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;MK;48° 55' 30.03215'' N;14° 31' 05.37405'' E
P1119;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;MK;48° 55' 33.87784'' N;14° 30' 42.71421'' E
P1120;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;MK;48° 55' 28.84386'' N;14° 30' 00.52251'' E
P1121;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;U;48° 56' 08.75501'' N;14° 30' 06.18946'' E
P1122;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;III.;48° 56' 44.16241'' N;14° 30' 09.36925'' E
P1123;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;MK;48° 57' 04.93978'' N;14° 29' 56.63139'' E
P1124;Nová Ves u È.Budìjovic - È.Budìjovice-stav.1;II.;48° 57' 20.20913'' N;14° 29' 47.31466'' E
P1125;st. È.Budìjovice-os.n. - st. È.B.-obvod bıv.stav.7(kol. II);MK;48° 58' 50.05103'' N;14° 29' 11.65264'' E
P1126;st. È.Budìjovice-os.n. - st. È.B.-obvod bıv.stav.7(kol. II);MK;48° 58' 55.75380'' N;14° 29' 08.58219'' E
P1127;È.Budìjovice-obvod bıv.stav.7 - Nemanice I.-budìj.zhlaví;MK;48° 59' 17.80068'' N;14° 28' 56.15931'' E
P1128;È.Budìjovice-obvod bıv.stav.7 - Nemanice I.-budìj.zhlaví;MK;48° 59' 54.05807'' N;14° 28' 40.08411'' E
P1128;;;48° 59' 54.058'' N;14° 28' 40.084'' E
P1129;vıh. Nemanice I.-budìj.zhlaví;MK;49° 00' 11.82990'' N;14° 28' 38.97136'' E
P1130;vıh. Nemanice I.-budìj.zhlaví - vıh. Nemanice II.;III.;49° 00' 31.79279'' N;14° 28' 37.15441'' E
P1131;Nemanice II. - Hluboká nad Vltavou;MK;49° 01' 03.62811'' N;14° 27' 43.58910'' E
P1132;Nemanice II. - Hluboká nad Vltavou;U;49° 01' 30.54627'' N;14° 25' 37.19555'' E
P1133;Hluboká nad Vltavou - Zliv;III.;49° 02' 16.94918'' N;14° 24' 32.22435'' E
P1134;Hluboká nad Vltavou - Zliv;U;49° 03' 25.14190'' N;14° 23' 20.05643'' E
P1135;Hluboká nad Vltavou - Zliv;U;49° 03' 43.55382'' N;14° 22' 41.67818'' E
P1136;Hluboká nad Vltavou - Zliv;U;49° 03' 42.04683'' N;14° 22' 02.06272'' E
P1137;Hluboká nad Vltavou - Zliv;III.;49° 03' 48.73957'' N;14° 21' 51.20515'' E
P1138;Zliv - Dívèice;U;49° 04' 49.25417'' N;14° 20' 33.88560'' E
P1139;st. Dívèice;II.;49° 06' 13.92169'' N;14° 18' 12.96129'' E
P1139;;II;49° 6' 913.84'' N;14° 18' 12.80'' E
P1140;Dívèice - Èíèenice;MK;49° 06' 50.23162'' N;14° 17' 36.83401'' E
P1141;Dívèice - Èíèenice;III.;49° 06' 56.61405'' N;14° 17' 30.50042'' E
P1142;Dívèice - Èíèenice;III.;49° 07' 30.06124'' N;14° 15' 52.46193'' E
P1143;Dívèice - Èíèenice;III.;49° 08' 21.29391'' N;14° 13' 48.01578'' E
P1144;st. Èíèenice;II.;49° 09' 02.18706'' N;14° 13' 22.08488'' E
P1145;Èíèenice - Protivín;U;49° 09' 33.22409'' N;14° 13' 09.11663'' E
P1146;Èíèenice - Protivín;MK;49° 10' 20.96430'' N;14° 13' 13.90571'' E
P1147;Èíèenice - Protivín;MK;49° 10' 43.83004'' N;14° 13' 20.13107'' E
P1148;Èíèenice - Protivín;III.;49° 11' 48.29956'' N;14° 13' 21.29419'' E
P1149;Èíèenice - Protivín;MK;49° 11' 57.36885'' N;14° 13' 21.09855'' E
P1150;Protivín - Raice;III.;49° 12' 56.23070'' N;14° 12' 12.40633'' E
P1151;Protivín - Raice;III.;49° 13' 10.95025'' N;14° 11' 02.97396'' E
P1152;Protivín - Raice;U;49° 13' 21.25719'' N;14° 10' 14.19263'' E
P1153;Protivín - Raice;U;49° 13' 28.96744'' N;14° 09' 37.69379'' E
P1154;Protivín - Raice;MK;49° 13' 49.97214'' N;14° 08' 48.73869'' E
P1155;Protivín - Raice;MK;49° 14' 02.44154'' N;14° 08' 25.92837'' E
P1156;Protivín - Raice;MK;49° 14' 11.86041'' N;14° 08' 08.66659'' E
P1157;Raice - Èejetice;II.;49° 14' 42.65451'' N;14° 06' 15.84473'' E
P1158;Raice - Èejetice;III.;49° 14' 59.67632'' N;14° 04' 54.49051'' E
P1159;Raice - Èejetice;U;49° 14' 59.83559'' N;14° 04' 21.09174'' E
P1160;Raice - Èejetice;III.;49° 14' 57.78659'' N;14° 03' 23.69867'' E
P1161;Raice - Èejetice;U;49° 14' 58.13795'' N;14° 02' 19.18846'' E
P1162;Raice - Èejetice;U;49° 15' 00.27158'' N;14° 01' 50.95065'' E
P1163;Raice - Èejetice;III.;49° 15' 01.93686'' N;14° 01' 29.25784'' E
P1164;Raice - Èejetice;U;49° 15' 03.99955'' N;14° 01' 09.72542'' E
P1165;Èejetice - Strakonice;U;49° 15' 09.27961'' N;14° 00' 27.30873'' E
P1166;Èejetice - Strakonice;III.;49° 15' 16.09392'' N;13° 59' 32.71224'' E
P1167;Èejetice - Strakonice;U;49° 15' 19.77212'' N;13° 59' 03.27904'' E
P1168;Èejetice - Strakonice;MK;49° 15' 23.78104'' N;13° 58' 31.12358'' E
P1169;Strakonice - Katovice;U;49° 15' 19.59193'' N;13° 52' 51.37480'' E
P1170;Strakonice - Katovice;III.;49° 15' 28.81100'' N;13° 50' 58.73996'' E
P1171;Strakonice - Katovice;III.;49° 15' 52.62005'' N;13° 49' 53.42146'' E
P1172;Katovice - Støelské Hoštice;U;49° 16' 19.85362'' N;13° 49' 15.51598'' E
P1173;Katovice - Støelské Hoštice;I.;49° 17' 19.86942'' N;13° 48' 02.72979'' E
P1174;Katovice - Støelské Hoštice;III.;49° 18' 07.17885'' N;13° 47' 24.10083'' E
P1175;vıh. Støelské Hoštice;III.;49° 18' 20.32620'' N;13° 46' 39.93658'' E
P1176;Støelské Hoštice - Horaïovice pøedmìstí;U;49° 18' 25.80690'' N;13° 46' 30.20436'' E
P1178;Horaïovice pøedmìstí - Paèejov;II.;49° 20' 45.37522'' N;13° 42' 00.61962'' E
P1179;Paèejov - Nepomuk;U;49° 24' 50.21138'' N;13° 36' 44.74834'' E
P1180;Paèejov - Nepomuk;III.;49° 25' 09.83636'' N;13° 36' 33.50537'' E
P1181;Paèejov - Nepomuk;U;49° 25' 57.50290'' N;13° 36' 34.03040'' E
P1182;st. Nepomuk;III.;49° 29' 35.97470'' N;13° 36' 36.01871'' E
P1182;Kotouò - Nepomuk;III.;49° 29' 35.97470'' N;13° 36' 36.01871'' E
P1183;st. Nepomuk;II.;49° 30' 02.20647'' N;13° 36' 28.77515'' E
P1184;Nepomuk - dírec u Plznì;III.;49° 31' 27.64733'' N;13° 35' 30.59955'' E
P1185;Nepomuk - dírec u Plznì;MK;49° 31' 44.61145'' N;13° 35' 26.66840'' E
P1186;Nepomuk - dírec u Plznì;MK;49° 32' 47.95133'' N;13° 34' 49.33606'' E
P1187;st. dírec u Plznì;MK;49° 32' 52.05548'' N;13° 34' 40.69995'' E
P1188;dírec u Plznì - Blovice;U;49° 33' 41.06182'' N;13° 33' 12.18273'' E
P1189;dírec u Plznì - Blovice;MK;49° 33' 57.90244'' N;13° 32' 44.76301'' E
P1190;dírec u Plznì - Blovice;MK;49° 34' 18.58715'' N;13° 32' 11.11819'' E
P1191;st. Blovice;II.;49° 34' 42.37022'' N;13° 31' 53.51299'' E
P1192;Blovice - Nezvìstice;U;49° 35' 57.81247'' N;13° 31' 25.25532'' E
P1193;Blovice - Nezvìstice;III.;49° 36' 24.89437'' N;13° 31' 00.52619'' E
P1194;Blovice - Nezvìstice;U;49° 36' 39.99264'' N;13° 30' 59.61127'' E
P1195;Blovice - Nezvìstice;U;49° 37' 25.08397'' N;13° 31' 01.49746'' E
P1196;Blovice - Nezvìstice;U;49° 37' 43.10654'' N;13° 30' 56.32960'' E
P1197;Blovice - Nezvìstice;U;49° 37' 57.39330'' N;13° 30' 52.12405'' E
P1198;Nezvìstice - Starı Plzenec;III.;49° 39' 23.31495'' N;13° 30' 48.10631'' E
P1199;Nezvìstice - Starı Plzenec;MK;49° 40' 03.08185'' N;13° 30' 19.85362'' E
P1200;Nezvìstice - Starı Plzenec;II.;49° 40' 17.02969'' N;13° 30' 05.78423'' E
P1201;Nezvìstice - Starı Plzenec;MK;49° 40' 42.06737'' N;13° 29' 40.57013'' E
P1202;Nezvìstice - Starı Plzenec;MK;49° 41' 32.63917'' N;13° 29' 02.97194'' E
P1203;Starı Plzenec - Plzeò-Koterov;III.;49° 41' 44.95601'' N;13° 28' 26.50791'' E
P1204;Starı Plzenec - Plzeò-Koterov;U;49° 41' 54.35362'' N;13° 27' 32.59826'' E
P1205;Starı Plzenec - Plzeò-Koterov;MK;49° 42' 54.35930'' N;13° 25' 03.19079'' E
P1207;Rokycany - KOVOH.,PILA;III.;49° 44' 09.88619'' N;13° 36' 07.28610'' E
P1208;Rokycany - KOVOH.,PILA;III.;49° 43' 53.07904'' N;13° 36' 12.86055'' E
P1209;odb.vl. KOVOH.,PILA;III.;49° 43' 49.33567'' N;13° 36' 14.42646'' E
P1210;STAVIVA,UH.SKL.,KOVOH.,PILA - AGRO;U;49° 43' 30.10941'' N;13° 36' 41.75630'' E
P1211;STAVIVA,UH.SKL.,KOVOH.,PILA - AGRO;MK;49° 43' 20.46453'' N;13° 37' 03.24998'' E
P1212;odb.vl. AGRO;MK;49° 43' 14.47415'' N;13° 37' 16.48431'' E
P1213;AGRO - ELEZÁRNY;U;49° 43' 07.60689'' N;13° 37' 35.57132'' E
P1214;AGRO - ELEZÁRNY;III.;49° 43' 01.93302'' N;13° 38' 14.21820'' E
P1215;ELEZÁRNY - Mirošov;MK;49° 42' 58.05069'' N;13° 38' 36.80747'' E
P1216;ELEZÁRNY - Mirošov;U;49° 42' 54.89294'' N;13° 38' 54.68795'' E
P1217;ELEZÁRNY - Mirošov;MK;49° 42' 51.70260'' N;13° 39' 07.12482'' E
P1218;ELEZÁRNY - Mirošov;III.;49° 42' 48.20387'' N;13° 39' 13.62637'' E
P1219;ELEZÁRNY - Mirošov;MK;49° 42' 47.61321'' N;13° 39' 14.97239'' E
P1220;ELEZÁRNY - Mirošov;MK;49° 42' 45.09016'' N;13° 39' 24.48046'' E
P1221;ELEZÁRNY - Mirošov;U;49° 42' 34.66947'' N;13° 40' 03.54313'' E
P1222;ELEZÁRNY - Mirošov;MK;49° 42' 16.73594'' N;13° 40' 10.00380'' E
P1223;st. Mirošov;MK;49° 42' 11.02427'' N;13° 40' 04.69678'' E
P1224;Mirošov - PILA Mirošov;U;49° 41' 50.69244'' N;13° 39' 51.27248'' E
P1225;Mirošov - PILA Mirošov;II.;49° 41' 25.21694'' N;13° 39' 46.99392'' E
P1226;Mirošov - PILA Mirošov;MK;49° 41' 22.30908'' N;13° 39' 46.69873'' E
P1227;PILA Mirošov - Pøíkosice;III.;49° 41' 02.43702'' N;13° 39' 42.50529'' E
P1228;PILA Mirošov - Pøíkosice;III.;49° 40' 14.91279'' N;13° 39' 54.65112'' E
P1229;PILA Mirošov - Pøíkosice;III.;49° 40' 05.73937'' N;13° 39' 56.23762'' E
P1230;PILA Mirošov - Pøíkosice;U;49° 39' 56.79754'' N;13° 39' 47.28518'' E
P1231;PILA Mirošov - Pøíkosice;U;49° 39' 50.56515'' N;13° 39' 28.38966'' E
P1232;PILA Mirošov - Pøíkosice;III.;49° 39' 48.37898'' N;13° 39' 19.25953'' E
P1233;Pøíkosice - Lipnice;III.;49° 39' 44.33225'' N;13° 38' 51.80105'' E
P1234;Pøíkosice - Lipnice;U;49° 39' 37.15125'' N;13° 38' 40.08145'' E
P1235;Pøíkosice - Lipnice;U;49° 39' 35.18784'' N;13° 38' 25.45730'' E
P1236;Pøíkosice - Lipnice;U;49° 39' 38.64959'' N;13° 38' 11.10624'' E
P1237;Pøíkosice - Lipnice;III.;49° 39' 40.67385'' N;13° 37' 59.50281'' E
P1238;Pøíkosice - Lipnice;U;49° 39' 38.19426'' N;13° 37' 52.10454'' E
P1239;Pøíkosice - Lipnice;III.;49° 39' 34.22174'' N;13° 37' 32.94929'' E
P1240;Pøíkosice - Lipnice;U;49° 39' 19.76937'' N;13° 37' 23.90451'' E
P1241;Pøíkosice - Lipnice;U;49° 38' 55.74709'' N;13° 37' 18.10861'' E
P1242;Pøíkosice - Lipnice;MK;49° 38' 39.11644'' N;13° 36' 45.47615'' E
P1243;Lipnice - Nezvìstice;II.;49° 38' 41.76094'' N;13° 36' 33.88433'' E
P1244;Lipnice - Nezvìstice;MK;49° 38' 42.95457'' N;13° 36' 28.62169'' E
P1245;Lipnice - Nezvìstice;U;49° 38' 55.75936'' N;13° 35' 47.38389'' E
P1246;Lipnice - Nezvìstice;III.;49° 39' 20.29064'' N;13° 35' 18.46987'' E
P1247;Lipnice - Nezvìstice;U;49° 39' 34.79744'' N;13° 34' 59.61323'' E
P1248;Lipnice - Nezvìstice;III.;49° 39' 41.22704'' N;13° 34' 40.49109'' E
P1249;Lipnice - Nezvìstice;U;49° 39' 51.29051'' N;13° 34' 12.26315'' E
P1250;Lipnice - Nezvìstice;U;49° 39' 45.93133'' N;13° 33' 42.28509'' E
P1251;Lipnice - Nezvìstice;III.;49° 39' 37.32039'' N;13° 33' 17.94760'' E
P1252;Lipnice - Nezvìstice;U;49° 39' 41.15069'' N;13° 32' 59.06597'' E
P1253;Lipnice - Nezvìstice;U;49° 39' 33.21579'' N;13° 32' 34.97828'' E
P1254;Lipnice - Nezvìstice;III.;49° 39' 30.85972'' N;13° 32' 28.91641'' E
P1255;Lipnice - Nezvìstice;MK;49° 39' 24.30494'' N;13° 32' 09.95788'' E
P1256;Lipnice - Nezvìstice;III.;49° 39' 22.01480'' N;13° 32' 08.62050'' E
P1257;Lipnice - Nezvìstice;U;49° 39' 06.48651'' N;13° 31' 58.03479'' E
P1258;Lipnice - Nezvìstice;U;49° 38' 39.68290'' N;13° 31' 51.66430'' E
P1259;Lipnice - Nezvìstice;U;49° 38' 39.64422'' N;13° 31' 42.85243'' E
P1260;Lipnice - Nezvìstice;U;49° 38' 46.49740'' N;13° 31' 18.08442'' E
P1261;Lipnice - Nezvìstice;U;49° 38' 45.24483'' N;13° 31' 08.24171'' E
P1262;Blatná - Lnáøe;U;49° 25' 44.66170'' N;13° 51' 22.31721'' E
P1263;Blatná - Lnáøe;U;49° 25' 53.21107'' N;13° 50' 41.04265'' E
P1264;Blatná - Lnáøe;U;49° 25' 55.09792'' N;13° 50' 25.07405'' E
P1265;Blatná - Lnáøe;U;49° 26' 04.49248'' N;13° 50' 14.80239'' E
P1266;Blatná - Lnáøe;U;49° 26' 06.75767'' N;13° 50' 01.10524'' E
P1267;Blatná - Lnáøe;U;49° 26' 12.80424'' N;13° 49' 32.46773'' E
P1268;Blatná - Lnáøe;U;49° 26' 18.86603'' N;13° 49' 10.54633'' E
P1269;Blatná - Lnáøe;I.;49° 26' 20.40157'' N;13° 48' 33.38222'' E
P1270;Blatná - Lnáøe;U;49° 26' 24.19402'' N;13° 48' 25.10892'' E
P1271;Blatná - Lnáøe;U;49° 26' 27.78661'' N;13° 48' 04.08719'' E
P1272;Lnáøe - Kasejovice;II.;49° 26' 38.30903'' N;13° 47' 21.39253'' E
P1273;Lnáøe - Kasejovice;U;49° 26' 47.95130'' N;13° 46' 52.48702'' E
